visit_id,query,item_id,item_name,search_index,view_time,hold_id
80101,air purifier,3924,Air purifier,3,2024-08-13 16:16:47 UTC,
90266,3759,3712,Metal rake,1,2024-08-30 16:58:34 UTC,
76875,sander,4094,Orbital sander,4,2024-08-06 15:05:04 UTC,41642
101720,camping,5076,Canister stove,17,2024-09-11 03:42:26 UTC,
79942,metal detector,615,Metal detector,1,2024-08-13 02:34:53 UTC,
120722,sleeping bag,4929,Sleeping bag,13,2024-10-22 15:22:29 UTC,45253
78444,chair,4139,Camping chair,4,2024-08-09 13:29:31 UTC,
75858,allen wrench,271,Basic tool kit,4,2024-08-04 05:12:57 UTC,
120221,tent,4071,Pop up canopy,30,2024-10-21 10:44:05 UTC,
125253,dehydrator ,862,Food dehydrator,1,2024-11-07 14:50:55 UTC,
102309,kit,982,Ice cream maker,120,2024-09-12 12:48:33 UTC,
122468,pressure washer,4958,Power washer,14,2024-10-26 20:20:18 UTC,45415
91273,heat gun,1559,Heat gun,4,2024-09-02 18:14:04 UTC,
105609,party,2473,Folding table,7,2024-09-17 18:25:53 UTC,
121933,table,3184,Portable table saw,9,2024-10-24 22:26:27 UTC,
78443,scanner,2430,Film to digital converter,2,2024-08-09 13:27:26 UTC,
99315,tiller,4455,Electric rototiller,6,2024-09-08 12:41:37 UTC,
115298,auger,3862,Auger-drain cleaner,2,2024-10-06 23:16:02 UTC,
120019,sewing machine,4773,Sewing machine,3,2024-10-20 14:59:21 UTC,
79860,angle grinder,4470,Angle grinder,7,2024-08-12 21:41:13 UTC,
79172,sander,2191,Oscillating multi-tool,10,2024-08-10 22:25:30 UTC,
92425,gas,364,Hook and pick seal remover set,19,2024-09-05 14:24:58 UTC,
124664,pressure washer,3637,Pressure washer surface cleaner,5,2024-11-04 22:35:44 UTC,
83988,power washer ,4700,Power washer,1,2024-08-22 01:39:39 UTC,
81743,overlock,1419,Serger (3/4 Thread Serger with Differential Feed),1,2024-08-16 01:52:51 UTC,
87221,camp,5081,Camping cookware mess kit,22,2024-08-26 02:19:56 UTC,
126168,drill,5212,Cordless drill,11,2024-11-11 01:16:27 UTC,
123966,tile cutter,4789,Tile & glass cutter,1,2024-11-01 21:33:27 UTC,
87114,dremel,4049,Dremel cordless rotary tool,4,2024-08-25 22:49:28 UTC,
108498,microphone,4336,USB microphone,7,2024-09-22 18:47:57 UTC,
84824,edger,4859,Edger and trencher,7,2024-08-23 22:03:08 UTC,
90467,lawn aerator,2921,Garden and lawn aerator,2,2024-08-31 03:32:15 UTC,
127438,sander,1242,Sheet sander,61,2024-11-15 05:57:50 UTC,
101725,clamp,4779,Bar clamp pair,1,2024-09-11 04:32:14 UTC,
102408,hedge trimmer ,4412,Electric hedge trimmer,7,2024-09-12 16:53:20 UTC,
117465,hedge trimmers,573,Electric hedge trimmer,4,2024-10-12 18:14:22 UTC,
79944,carpet cleaner,2436,Carpet and upholstery cleaner,12,2024-08-13 02:30:53 UTC,
126685,tile,3815,Coarse rubber float,49,2024-11-13 02:37:10 UTC,46221
78933,hammer drill,3779,Hammer drill,4,2024-08-10 17:13:35 UTC,
107822,miter saw,3910,Sliding compound miter saw,7,2024-09-21 16:30:39 UTC,
90291,lawn mower,859,Electric lawn mower,8,2024-08-30 18:00:37 UTC,
105307,saw,1283,Extension pole kit,306,2024-09-16 21:00:18 UTC,
125554,clamp,4359,Right angle clamp,3,2024-11-08 18:04:35 UTC,
125554,chisel set,2653,Cold chisel set,2,2024-11-08 17:44:35 UTC,
84625,vacuum,4280,Shop-vac,8,2024-08-23 14:34:57 UTC,
117524,5138,5227,Hedge shears,1,2024-10-12 20:29:10 UTC,
75188,jig,4359,Right angle clamp,49,2024-08-02 18:27:02 UTC,
92799,angle grinder,2786,Cordless angle grinder,11,2024-09-06 13:45:54 UTC,43153
87817,jig,1301,Pocket-hole jig,14,2024-08-26 20:54:31 UTC,
121414,sand,3609,Pole sander,42,2024-10-23 22:52:10 UTC,
112947,power washer,3637,Pressure washer surface cleaner,6,2024-09-28 20:20:17 UTC,
114267,sander,3160,Orbital sander,14,2024-10-03 16:45:56 UTC,44497
122875,clamp,1475,Quick release clamp set,11,2024-10-28 16:17:16 UTC,45463
112321,carpet cleaner,4093,Carpet and upholstery cleaner,13,2024-09-27 13:53:34 UTC,
113694,cutter,4753,Double cut saw,131,2024-10-01 15:09:26 UTC,
124834,saw,3656,Compound miter saw,60,2024-11-05 16:04:13 UTC,
124014,crow,1543,Crowbar,2,2024-11-02 00:28:54 UTC,45632
108461,pneumatic stapler,1961,Pneumatic upholstery staple gun,6,2024-09-22 16:48:48 UTC,
125868,drill,5365,Cordless drill,1,2024-11-09 17:17:56 UTC,
123351,cricut,4271,Digital cutting machine,4,2024-10-30 15:58:08 UTC,
83214,gas can,5018,Gas can,4,2024-08-19 19:21:37 UTC,42259
118662,canopy,4072,Pop up canopy,2,2024-10-15 19:58:26 UTC,
122600,drill press,2892,Drill press,4,2024-10-27 14:20:51 UTC,
118871,hand saw,3467,Pull saw,19,2024-10-16 16:35:50 UTC,
114686,jigsaw,2785,Jig saw - T shank blades,10,2024-10-05 00:34:19 UTC,44554
89129,solder,3309,Soldering iron,8,2024-08-28 00:40:35 UTC,
78306,cooler,5161,Cooler,21,2024-08-09 02:30:26 UTC,
118666,karaoke,3768,Bluetooth speaker,1,2024-10-15 19:59:07 UTC,
103315,stud,4237,Stud finder,12,2024-09-14 15:45:28 UTC,
108755,sleeping bag,5044,Sleeping bag,1,2024-09-23 19:14:31 UTC,44058
112572,carpet cleaner,2876,Carpet and upholstery cleaner,3,2024-09-28 01:44:29 UTC,
77550,saw horse,985,Saw horses,1,2024-08-07 16:39:14 UTC,
79379,sleeping bag,4950,Sleeping bag,14,2024-08-11 17:25:06 UTC,41904
81318,weeding ,2251,Weed puller,1,2024-08-15 02:32:44 UTC,
101769,backpack,1224,Backpacking pack,3,2024-09-11 11:00:08 UTC,
78306,cooler,4226,Rolling cooler,15,2024-08-09 02:29:05 UTC,
75858,3d printer,3602,3D printer,1,2024-08-04 05:07:09 UTC,
112303,reciprocating saw,4993,Reciprocating saw,2,2024-09-27 12:50:16 UTC,
122430,wood chipper,1012,Wood chipper and shredder,1,2024-10-26 17:42:49 UTC,
118579,hot tool,117,Hot knife,3,2024-10-15 15:46:08 UTC,
125383,circular saw,2463,Circular saw,2,2024-11-07 21:59:43 UTC,
101218,embroider machine,5099,Sewing and quilting machine,7,2024-09-10 13:14:07 UTC,43351
120236,drill press,2274,Drill press,3,2024-10-21 12:35:41 UTC,
113133,mouse sander,5256,Detail sander,1,2024-09-29 14:40:51 UTC,
115419,door frame,3969,Router bit - rabbeting,1,2024-10-07 16:22:13 UTC,
91208,cricut,3632,Digital cutting machine,3,2024-09-02 13:48:34 UTC,
122197,sewing machine,3632,Digital cutting machine,17,2024-10-25 18:04:02 UTC,
77550,saw horse,3655,Cut-off saw,8,2024-08-07 16:39:46 UTC,
83040,mud,4390,Mud pan,1,2024-08-19 11:55:27 UTC,42243
77155,camp stove,2270,Canister stove,8,2024-08-06 21:58:41 UTC,
81026,window washer,4029,Window cleaning kit,1,2024-08-14 13:52:15 UTC,
108815,ratchet,766,Ratchet,12,2024-09-23 20:14:32 UTC,
124482,table saw,3356,Table saw taper jig,7,2024-11-03 22:48:50 UTC,
86211,sewing machine,4773,Sewing machine,3,2024-08-25 09:29:47 UTC,
87710,angle,408,Angle grinder (heavy duty),11,2024-08-26 17:46:04 UTC,
108881,sleeping bag,5252,Kids sleeping bag,4,2024-09-24 00:05:40 UTC,
118898,basin wrench,703,Basin wrench,2,2024-10-16 18:04:18 UTC,45053
78927,garden ,3822,Electric rototiller,170,2024-08-10 17:39:38 UTC,
88722,vacuu,3824,Carpet and upholstery cleaner,26,2024-08-26 22:56:31 UTC,
116361,punch,4174,Punch tool,3,2024-10-10 18:15:07 UTC,
77348,tent,2271,Shade shelter,25,2024-08-07 09:58:43 UTC,
90493,hole saw,3974,Hole saw set,2,2024-08-31 05:41:02 UTC,
89634,paint,581,Orbital sander,55,2024-08-29 12:00:12 UTC,42812
105529,electric tiller,3409,Electric rototiller,2,2024-09-17 13:50:25 UTC,43755
125235,air compressor,3395,Portable air compressor,12,2024-11-07 13:55:31 UTC,45859
126952,shade,2496,Pop up canopy,2,2024-11-13 21:08:52 UTC,46314
125795,microphone ,713,Desk-mounted microphone stand,10,2024-11-09 12:59:28 UTC,
88852,sleeping pad,4614,Sleeping pad,2,2024-08-27 06:34:39 UTC,
109434,car ramp,3934,Car ramps,2,2024-09-25 16:34:57 UTC,44131
100742,power washer,3844,Power washer (gas powered),3,2024-09-09 18:32:46 UTC,
125910,dril,5364,Glass and tile drill bit,2,2024-11-09 19:30:36 UTC,
108397,sander,3143,Benchtop belt and disc sander,4,2024-09-22 10:38:30 UTC,
125625,drain,4171,Auger-drain cleaner,1,2024-11-08 18:14:50 UTC,
84729,pressure washer ,4855,Power washer,1,2024-08-23 17:08:29 UTC,
108626,steam,2436,Carpet and upholstery cleaner,10,2024-09-23 02:56:49 UTC,
119157,paint removal,2455,Infrared paint remover,2,2024-10-17 15:57:02 UTC,
85179,cricket,3632,Digital cutting machine,1,2024-08-24 17:11:18 UTC,
118766,paint,1279,Spray can handle,73,2024-10-16 02:36:14 UTC,
113945,speaker,3768,Bluetooth speaker,2,2024-10-02 13:35:20 UTC,
127119,stud finder,4237,Stud finder,14,2024-11-14 01:48:44 UTC,46347
109328,iron,4215,Steam generating iron,2,2024-09-25 08:46:12 UTC,44129
122394,table saw,4894,Benchtop table saw,5,2024-10-26 16:27:14 UTC,45394
115985,bolt cutter,4245,Bolt cutter,3,2024-10-09 23:30:27 UTC,
118049,shears,3984,Universal shears,23,2024-10-13 16:18:25 UTC,
126918,steam cleaner,2876,Carpet and upholstery cleaner,2,2024-11-13 16:51:26 UTC,
79133,drills,870,Cordless drill,58,2024-08-10 20:13:20 UTC,
77537,plane,4828,Planer,8,2024-08-07 16:00:24 UTC,
82721,dremel,402,Dremel rotary tool with accessory kit,1,2024-08-18 22:38:55 UTC,42225
117472,band saw,893,Band saw,2,2024-10-12 18:29:31 UTC,
127212,easle,5114,Portable drafting board,1,2024-11-14 15:26:37 UTC,
90916,paint sprayer,4410,Wheeled marking wand,1,2024-09-01 13:10:28 UTC,
90421,welding,4825,MIG welder,1,2024-08-30 23:59:32 UTC,
115246,buff,402,Dremel rotary tool with accessory kit,6,2024-10-06 19:20:29 UTC,
117032,energy,2718,Thermal camera for Android (USB-C),4,2024-10-12 02:09:54 UTC,
118491,sleeping bag,4951,Sleeping bag,18,2024-10-15 04:53:26 UTC,
79133,drills,3373,Drill bit set,10,2024-08-10 20:05:01 UTC,
79135,1771,883,Stand mixer,1,2024-08-10 20:09:16 UTC,
113274,sewing,281,Sewing machine,5,2024-09-30 00:37:23 UTC,
76075,extension cord,3464,Extension cord (3 outlet),8,2024-08-04 18:43:39 UTC,
114306,steam,2434,Tamale and seafood steamer,8,2024-10-03 18:49:08 UTC,
114533,heater,2270,Canister stove,5,2024-10-04 15:17:27 UTC,
124835,tile,4322,Tile leveling pliers and wedges,16,2024-11-05 16:32:51 UTC,45785
75755,coolers,3844,Power washer (gas powered),1,2024-08-03 23:01:07 UTC,
82200,cake pan,4589,Ziggy cake pan,47,2024-08-17 12:37:57 UTC,
105207,drywall,3583,Drywall panel lifter,5,2024-09-16 15:52:29 UTC,
108625,bosch,5169,Decorative router bit set,16,2024-09-23 02:55:51 UTC,
89031,baking,841,Kitchenaid attachment pack,34,2024-08-27 19:21:35 UTC,
120119,table saw,5216,Portable table saw,6,2024-10-20 23:03:10 UTC,45229
89031,baking,4573,Partysaurus cake pan,62,2024-08-27 19:22:30 UTC,
122407,hole saw,3974,Hole saw set,2,2024-10-26 16:55:49 UTC,
101682,aerator,3760,Electric rototiller,9,2024-09-11 02:13:23 UTC,
77317,sander,4839,Orbital sander (+finish & detailer),1,2024-08-07 05:28:36 UTC,
119755,saw,1272,Reciprocating saw,19,2024-10-19 15:56:55 UTC,
108397,sander,4200,Finish sander,2,2024-09-22 10:38:11 UTC,
118826,crock pot ,3945,Crock pot,1,2024-10-16 14:06:40 UTC,
112947,power washer,4151,Power washer,10,2024-09-28 20:19:51 UTC,44322
102939,sewing machine,4773,Sewing machine,3,2024-09-13 23:27:40 UTC,43557
82716,tent,5189,Pop-up tent,18,2024-08-18 21:57:30 UTC,42223
125604,table,2472,Folding table,16,2024-11-08 17:12:06 UTC,45941
81189,table saw,4486,Benchtop table saw,3,2024-08-14 19:27:10 UTC,
118326,microphone,713,Desk-mounted microphone stand,3,2024-10-14 15:27:00 UTC,
90274,sander,2810,Sheet sander,3,2024-08-30 17:14:21 UTC,
78055,drill,2787,Cordless drill,13,2024-08-08 18:28:50 UTC,41737
89634,paint,909,Paint trays and tray liners,13,2024-08-29 11:52:33 UTC,42806
73568,miter,836,Sliding compound miter saw,12,2024-08-01 15:47:35 UTC,41370
117487,rotary,2586,Rotary tool with accessory kit,3,2024-10-12 18:46:34 UTC,
75188,router,3320,Router kit,1,2024-08-02 18:06:15 UTC,41440
81765,canopie,4072,Pop up canopy,2,2024-08-16 03:41:47 UTC,
101584,small table,2723,Small clamping table,1,2024-09-10 22:58:28 UTC,
115261,sander ,297,Sheet sander,61,2024-10-06 20:33:27 UTC,
117563,screw ,2794,Powered Screwdriver,50,2024-10-12 22:39:03 UTC,
79160,carpet,2876,Carpet and upholstery cleaner,10,2024-08-10 21:28:07 UTC,
83004,chainsaw,3926,Electric pole saw,3,2024-08-19 07:16:53 UTC,
121990,camping gear,963,Camping chair,5,2024-10-25 01:49:14 UTC,
102488,embroidery,5099,Sewing and quilting machine,3,2024-09-12 18:36:34 UTC,
121063,chainsaw,4763,Electric chain saw sharpener,1,2024-10-22 19:48:38 UTC,
91571,aerator,4391,Garden and lawn aerator,1,2024-09-03 16:44:25 UTC,43027
118582,sleeping bag,5044,Sleeping bag,1,2024-10-15 16:02:28 UTC,
113151,hammer drill,3719,Rotary hammer,14,2024-09-29 16:56:04 UTC,
104025,masonry,4210,Masonry drill bit set,2,2024-09-15 16:15:02 UTC,
114497,tiller,4455,Electric rototiller,6,2024-10-04 12:59:43 UTC,
106198,punch,4641,Roll pin punch set,12,2024-09-19 12:57:43 UTC,43858
89154,cooler,1058,Rolling cooler,10,2024-08-28 01:41:30 UTC,
89507,ice cream,1045,Ice cream maker,3,2024-08-29 00:56:30 UTC,
121093,carpet  cleaner,3362,Carpet and upholstery cleaner,7,2024-10-22 22:29:33 UTC,45292
106060,jackhammer,496,Jackhammer,1,2024-09-19 01:59:16 UTC,
84437,nail gun,973,Nail gun,1,2024-08-23 01:53:03 UTC,
92567,shovel ,13,Hand gardening trowel,44,2024-09-05 18:45:43 UTC,
108289,auger,4807,Garden auger,4,2024-09-21 21:16:10 UTC,
105271,sleeping bag,4946,Sleeping pad,15,2024-09-16 19:10:58 UTC,
90111,weed cutter,4811,Compact digital cutting machine,3,2024-08-30 11:31:18 UTC,
82403,rotary tool,4049,Dremel cordless rotary tool,2,2024-08-17 20:47:51 UTC,
107742,stove,1523,Stove top popcorn popper,1,2024-09-21 12:07:29 UTC,
77949,float,359,Margin float,3,2024-08-08 16:42:09 UTC,
112820,table saw,4352,Miter gauge and fence,18,2024-09-28 17:10:29 UTC,44301
85687,camping,5079,Camping cookware mess kit,1,2024-08-25 01:16:48 UTC,42628
122168,leveler,746,Level (large),12,2024-10-25 16:27:45 UTC,
77462,head lamp,5086,Headlamp,2,2024-08-07 15:18:39 UTC,
82040,tent,5190,Pop-up tent,19,2024-08-16 21:31:20 UTC,
105203,torch,2454,Propane torch,7,2024-09-16 15:27:29 UTC,
119265,bike rack,5154,Car bike rack,6,2024-10-17 22:08:42 UTC,
81011,bosch,5169,Decorative router bit set,16,2024-08-14 13:23:52 UTC,
115916,sanding block,230,Sanding block,1,2024-10-09 19:17:06 UTC,44753
125128,grinder,4961,Angle grinder (corded),1,2024-11-07 00:32:52 UTC,
87587,drill,4204,Corded drill,31,2024-08-26 14:18:07 UTC,
89523,lawn,3120,Cordless electric lawn mower,3,2024-08-29 01:54:39 UTC,
84299,table saw,1395,Table saw safety bundle,10,2024-08-22 19:07:17 UTC,
77550,rotary,402,Dremel rotary tool with accessory kit,10,2024-08-07 16:18:26 UTC,41685
104098,camping,2267,Camping pot,55,2024-09-15 19:55:05 UTC,
121899,sewing machine,4397,Sewing Machine,1,2024-10-24 20:52:36 UTC,
83836,drain snake,2889,Drain Snake,7,2024-08-21 17:27:29 UTC,
84944,pad,3994,Air mattress,60,2024-08-24 04:25:42 UTC,
99945,button,3993,Button maker and circle cutter kit,1,2024-09-08 19:07:27 UTC,
116797,shears,102,Hand shears,14,2024-10-11 16:13:48 UTC,
122891,multi-tool,3604,Oscillating multi-tool,10,2024-10-28 17:07:32 UTC,45472
112476,vacuum,3848,Sous vide and vacuum sealer kit,3,2024-09-27 20:30:35 UTC,
102307,miter gauge,4352,Miter gauge and fence,1,2024-09-12 13:17:36 UTC,43435
81958,hole digger,2280,Post hole digger,8,2024-08-16 18:53:50 UTC,
86211,water hose,2658,Garden hose,7,2024-08-25 09:04:25 UTC,
106532,gun,3014,Manual tufting tool,7,2024-09-20 04:11:22 UTC,
90181,miter dewalt,3407,Compound miter saw,3,2024-08-30 15:43:18 UTC,
115645,jig,4761,Pocket-hole jig,21,2024-10-08 17:20:17 UTC,44698
82795,grinder ,4760,Diamond grit hole saw for Angle Grinders,11,2024-08-19 03:25:05 UTC,
84919,floor jack,4092,Hydraulic floor jack and jack stand kit,1,2024-08-24 02:25:00 UTC,
113685,temperature,3831,Infrared thermometer,2,2024-10-01 14:50:39 UTC,
75058,canopy,2496,Pop up canopy,3,2024-08-02 12:01:51 UTC,
113246,tree trimmer,3926,Electric pole saw,4,2024-09-29 22:36:43 UTC,
90440,chair,3716,Beach chairs (set of 2),10,2024-08-31 01:36:10 UTC,
76525,conduit bender,2907,Conduit bender,1,2024-08-05 19:30:18 UTC,
115418,cricut,5221,Heat press,2,2024-10-07 16:15:50 UTC,44661
79133,drill machine ,4621,Drill bit set,2,2024-08-10 19:59:17 UTC,
75071,sewing machine ,2579,Sewing machine,15,2024-08-02 12:44:13 UTC,
106712,vacuum,2262,Shop-vac,14,2024-09-20 16:28:42 UTC,43966
113668,microphone,713,Desk-mounted microphone stand,3,2024-10-01 12:44:16 UTC,
105108,band saw,1258,Band saw,4,2024-09-16 04:56:17 UTC,
89274,miter saw,4823,Compound miter saw,11,2024-08-28 13:47:16 UTC,
105348,stud finder,4538,Stud finder,10,2024-09-16 23:45:49 UTC,43712
78774,steamer,4849,Power steamer,7,2024-08-10 04:22:43 UTC,
123643,solder,448,Torch kit,13,2024-10-31 17:41:14 UTC,
106257,stand mixer,838,Stand mixer,1,2024-09-19 15:53:59 UTC,43889
118321,tents,3935,Camping tent,10,2024-10-14 15:21:09 UTC,44982
124112,brake,4581,Ball joint service tool,6,2024-11-02 15:23:49 UTC,
105271,sleeping bag,2811,Sleeping bag,9,2024-09-16 19:13:58 UTC,43704
85423,welding,4825,MIG welder,1,2024-08-24 20:33:58 UTC,
124237,headlamp,5098,Headlamp,13,2024-11-03 00:56:05 UTC,45713
122925,heater,3530,Heater,1,2024-10-28 19:23:04 UTC,
102309,kit,3389,Leather working kit,54,2024-09-12 12:45:08 UTC,
126918,steam cleaner,3364,Carpet and upholstery cleaner,8,2024-11-13 16:50:25 UTC,
79403,tent,3390,Camping tent,10,2024-08-11 18:59:39 UTC,
101973,bike stand,1344,Bike stand,1,2024-09-11 19:50:10 UTC,
88984,hand saw,1092,Miter box and saw,39,2024-08-27 16:50:17 UTC,
125876,steam cleaner,2640,Carpet and upholstery cleaner,5,2024-11-09 17:35:47 UTC,
89747,plan,3889,Planer,6,2024-08-29 16:12:24 UTC,
112411,clamp,4778,Bar clamp,9,2024-09-27 17:56:55 UTC,44248
105231,tent,3949,Camping tent,13,2024-09-16 17:13:08 UTC,
100300,oscillating,2191,Oscillating multi-tool,4,2024-09-09 01:37:53 UTC,
90069,sleeping bag,2811,Sleeping bag,17,2024-08-30 05:59:25 UTC,
125109,sticker,4271,Digital cutting machine,9,2024-11-06 22:18:19 UTC,
106018,awl,749,Awls,3,2024-09-18 23:49:58 UTC,
77117,tile saw,2450,Tile saw,5,2024-08-06 20:14:50 UTC,41658
107820,2379,1898,Staple gun,1,2024-09-21 16:22:58 UTC,
123369,router,2598,Compact router,20,2024-10-30 17:11:25 UTC,
89733,camera,2805,Digital camera with zoom lens,12,2024-08-29 15:48:46 UTC,
81227,print,4142,3D printer,1,2024-08-14 20:36:23 UTC,
78548,planer,4122,Thickness planer,2,2024-08-09 17:45:48 UTC,41795
80267,conduit bender,2907,Conduit bender,1,2024-08-14 01:07:01 UTC,
107816,tile saw,2450,Tile saw,5,2024-09-21 16:03:41 UTC,
79762,thermal ,2660,Thermal camera for iOS (Lightning Port),1,2024-08-12 16:04:47 UTC,41926
76819,grinder,4470,Angle grinder,10,2024-08-06 17:21:55 UTC,
101266,floor cleaner ,3637,Pressure washer surface cleaner,4,2024-09-10 14:55:33 UTC,
114480,tile saw,2593,Tile cutter,1,2024-10-04 10:13:41 UTC,
101970,projector screen,4114,Projector screen,2,2024-09-11 19:36:09 UTC,
91763,cricut,5221,Heat press,2,2024-09-04 03:31:47 UTC,
90312,power washer,4855,Power washer,1,2024-08-30 18:38:31 UTC,42915
113711,j roller,3967,Flooring roller,2,2024-10-01 16:50:25 UTC,
115803,stud finder ,5150,Stud finder,12,2024-10-09 09:10:46 UTC,
127400,buffer,3599,Orbital buffer,3,2024-11-15 02:03:37 UTC,46648
103612,serger,1419,Serger (3/4 Thread Serger with Differential Feed),1,2024-09-14 23:16:15 UTC,
120644,camera,5204,Inspection camera,3,2024-10-22 02:39:02 UTC,
89195,drill,4834,Corded drill,21,2024-08-28 04:11:14 UTC,
105176,honey,1680,Honey seperator,2,2024-09-16 13:48:49 UTC,
77550,rotary,185,Grinding bits set,44,2024-08-07 16:20:12 UTC,41686
77966,popcorn,4243,Popcorn maker,2,2024-08-08 15:30:19 UTC,
103046,drywall,2427,Rotozip,13,2024-09-14 03:13:28 UTC,43574
76010,table,3588,Folding table,10,2024-08-04 16:16:14 UTC,
113153,saw,5286,Compound miter saw,36,2024-09-29 16:20:04 UTC,
82352,ryoba,4989,Japanese-style double-edged saw,1,2024-08-17 19:02:51 UTC,
103512,power washer,4125,Power washer,11,2024-09-14 18:23:22 UTC,
123594,jigsaw,2785,Jig saw - T shank blades,10,2024-10-31 14:30:03 UTC,45548
91617,chain saw,4763,Electric chain saw sharpener,2,2024-09-03 19:32:37 UTC,
102794,stud finder,4538,Stud finder,1,2024-09-13 16:29:52 UTC,
104326,impact socket,1130,Impact socket set,2,2024-09-16 01:11:05 UTC,
93708,5 gallon buckets ,22,Bucket,2,2024-09-07 19:36:13 UTC,
89068,sewing,3632,Digital cutting machine,33,2024-08-27 21:17:59 UTC,
126448,bissel,5118,Carpet and upholstery cleaner,11,2024-11-11 22:57:28 UTC,46092
103892,bolt cutter,525,Bolt cutter,3,2024-09-15 15:00:52 UTC,
119233,camera,2660,Thermal camera for iOS (Lightning Port),9,2024-10-17 23:17:28 UTC,
118562,ramp,4561,Folding accessibility ramp,5,2024-10-15 14:56:38 UTC,
108938,impact wrench,4821,Cordless impact wrench (heavy duty),1,2024-09-24 03:08:22 UTC,
118250,bolt cutters,896,Bolt cutter,2,2024-10-14 04:24:17 UTC,
93661,work table,3747,Benchtop table saw,5,2024-09-07 18:41:33 UTC,
125677,leaf blower,5042,Leaf blower and shredder,1,2024-11-08 20:56:24 UTC,
75357,light table,5138,Product photo shooting kit,4,2024-08-03 01:43:04 UTC,
109943,power washer,4855,Power washer,1,2024-09-26 17:52:33 UTC,
85941, trimmer,4048,Paper trimmer,16,2024-08-25 05:19:22 UTC,
102385,paint sprayer,4410,Wheeled marking wand,1,2024-09-12 16:33:44 UTC,
78092,electric knife,4372,Hot knife,2,2024-08-08 19:51:10 UTC,
91973,router bit,3340,Router bit - Rounding Over,13,2024-09-04 19:49:54 UTC,
108874,carpet cleaner,4373,Carpet cleaner,1,2024-09-23 23:40:22 UTC,
83207,sewing machine,4333,Rope machine,14,2024-08-19 19:08:09 UTC,
125810,carjack,4092,Hydraulic floor jack and jack stand kit,1,2024-11-09 13:59:48 UTC,
